song_id,quadrant,artist,title,duration,mood,mood_all,mood_all_weights,genre,genre_weights,theme,theme_weights,style,style_weights,arousal,valence,audio_path
MT0031979912,Q1,Nick Lowe,When I Write the Book,212.0,"Cheerful,Freewheeling,Humorous,Lively,Playful,Rollicking,Rousing,Sardonic,Witty,Wry","Cheerful,Freewheeling,Humorous,Lively,Playful,Rollicking,Rousing,Sardonic,Witty,Wry","9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Cool & Cocky,Day Driving,Drinking,Feeling Blue,Guys Night Out,Hanging Out,Heartache,Late Night,Night Driving,Partying,Playful,Road Trip,TGIF","9,9,9,9,9,9,9,9,9,9,9,9,9","Contemporary Pop/Rock,New Wave,Power Pop,Punk/New Wave","9,9,9,9",0.599375,0.8049999999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0031979912.mp3
MT0031995272,Q1,Djavan,Tem Boi Na Linha,158.0,"Eccentric,Exciting,Gutsy,Sparkling,Visceral","Boisterous,Bravado,Bright,Confident,Dramatic,Eccentric,Energetic,Exciting,Exuberant,Gutsy,Lively,Passionate,Rollicking,Rousing,Slick,Sophisticated,Sparkling,Street-Smart,Summery,Swaggering,Visceral","9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","International,Latin","8,9","Cool & Cocky,Hanging Out,Partying,Playful,Summer","9,9,9,9,9","Brazilian Pop,Brazilian Traditions,MPB,Samba","2,8,9,9",0.5475000000000001,0.625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0031995272.mp3
MT0031996487,Q4,Dennis Brown,Blood Sun,0.0,"Earthy,Gentle,Laid-Back/Mellow,Organic,Plaintive,Poignant,Relaxed,Romantic,Summery,Sweet,Wistful","Earnest,Earthy,Gentle,Intimate,Laid-Back/Mellow,Organic,Plaintive,Poignant,Relaxed,Romantic,Summery,Sweet,Warm,Wistful,Yearning","5,5,5,5,5,5,5,5,6,7,7,7,7,9,9",Reggae,7,"Affection/Fondness,Affirmation,Empowering,Feeling Blue,Freedom,Hanging Out,Late Night,Rainy Day,Road Trip,Summer,Sunday Afternoon","5,5,5,5,5,5,5,5,7,7,7","Lovers Rock,Reggae-Pop,Rocksteady,Roots Reggae,Smooth Reggae","5,5,5,6,7",0.33625,0.745625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0031996487.mp3
MT0031996897,Q1,Rose Tattoo,Rock 'N' Roll Outlaw,204.0,"Positive,Powerful,Striding,Strong","Aggressive,Carefree,Positive,Powerful,Relaxed,Striding,Strong","5,5,5,5,5,5,7","Electronic,Pop/Rock","5,7","Awareness,In Love,Music,Open Road,Relationships","5,5,5,5,5","Club/Dance,Contemporary Pop/Rock,Hard Rock","5,5,7",0.55125,0.72625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0031996897.mp3
MT0032001427,Q4,James Taylor,Another Day,141.0,"Agreeable,Autumnal,Bittersweet,Calm/Peaceful,Delicate,Dreamy,Gentle,Intimate,Laid-Back/Mellow,Literate,Melancholy,Plaintive,Pulsing,Reflective,Romantic,Sentimental","Agreeable,Autumnal,Bittersweet,Calm/Peaceful,Delicate,Dreamy,Gentle,Intimate,Laid-Back/Mellow,Literate,Melancholy,Plaintive,Pulsing,Reflective,Romantic,Sentimental","5,5,5,5,5,5,5,6,6,6,6,7,7,7,8,8","Folk,Pop/Rock","6,7","Affection/Fondness,In Love,Introspection,Romantic Evening","5,6,6,7","Adult Contemporary,Folk-Pop,Singer/Songwriter,Soft Rock","5,6,6,7",0.31875,0.73625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032001427.mp3
MT0032039381,Q1,Gipsy Kings,Tristessa,208.0,"Cathartic,Fiery,Sexy,Spicy","Bright,Cathartic,Dramatic,Earnest,Fiery,Freewheeling,Passionate,Romantic,Sexy,Spicy,Theatrical,Urgent,Yearning","6,7,7,7,7,7,7,7,8,8,9,9,9","International,Jazz","5,9","Dinner Ambiance,In Love,Romantic Evening,Seduction","7,8,9,9","Contemporary Flamenco,Flamenco,Spanish Folk,Western European Traditions,World Fusion,Worldbeat","5,7,7,8,9,9",0.70375,0.665,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032039381.mp3
MT0032048707,Q4,The Kinks,Waterloo Sunset,0.0,"Delicate,Ethereal,Gentle,Laid-Back/Mellow,Poignant,Precious,Reflective,Smooth,Soft/Quiet,Soothing,Sweet,Wistful","Delicate,Ethereal,Gentle,Laid-Back/Mellow,Poignant,Precious,Reflective,Smooth,Soft/Quiet,Soothing,Sweet,Wistful","9,9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Comfort,Feeling Blue,Heartache,Introspection,Rainy Day,Solitude","9,9,9,9,9,9","British Invasion,Contemporary Pop/Rock,Early Pop/Rock,Singer/Songwriter","9,9,9,9",0.26125,0.71,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032048707.mp3
MT0032050779,Q2,Megadeth,Wake Up Dead,220.0,"Aggressive,Angry,Bitter,Cynical/Sarcastic,Fiery,Hostile,Menacing,Nihilistic,Paranoid,Rebellious,Uncompromising,Visceral,Volatile","Aggressive,Angry,Bitter,Cynical/Sarcastic,Fiery,Hostile,Menacing,Nihilistic,Paranoid,Rebellious,Uncompromising,Visceral,Volatile","3,4,4,6,7,7,8,8,8,8,8,8,9",Pop/Rock,8,Guys Night Out,9,"Heavy Metal,Speed/Thrash Metal","8,8",0.53375,0.296875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032050779.mp3
MT0032060949,Q4,Charlie Rich,Rollin' With the Flow,0.0,"Literate,Pastoral,Reserved,Self-Conscious,Soft/Quiet,Soothing","Earnest,Earthy,Elegant,Freewheeling,Gentle,Intimate,Laid-Back/Mellow,Literate,Pastoral,Refined,Reflective,Relaxed,Reserved,Self-Conscious,Sentimental,Smooth,Soft/Quiet,Soothing,Sophisticated,Warm,Wistful","5,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,9,9,9,9","Country,R&B","5,9","Introspection,Reflection,Reminiscing","9,9,9","Country-Pop,Country Soul,Nashville Sound/Countrypolitan,Progressive Country,Soul","4,5,5,7,9",0.239375,0.708125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032060949.mp3
MT0032061091,Q1,Rick Nelson,One of These Mornings,114.0,"Celebratory, Cheerful, Energetic, Exciting, Freewheeling, Fun, Innocent, Lively, Playful, Rollicking, Rousing","Celebratory, Cheerful, Energetic, Exciting, Freewheeling, Fun, Innocent, Lively, Playful, Rollicking, Rousing","8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9",Pop/Rock,9,"Cool & Cocky, Guys Night Out, Hanging Out, Heartache, Partying","9, 9, 9, 9, 9","Rock & Roll, Rockabilly","9, 9",0.6243749999999999,0.825,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032061091.mp3
MT0032061241,Q1,Bud Freeman,Satanic Blues,0.0,"Boisterous,Carefree,Cheerful,Exciting,Exuberant,Fun,Happy","Boisterous,Carefree,Cheerful,Confident,Energetic,Exciting,Exuberant,Freewheeling,Fun,Happy,Lively,Playful,Rousing,Warm","6,7,7,7,7,7,7,7,8,8,8,9,9,9",Jazz,9,"Dinner Ambiance,Freedom,Motivation,Small Gathering","9,9,9,9","Dixieland,Swing","8,9",0.63125,0.875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032061241.mp3
MT0032093528,Q4,Ella Fitzgerald,East of the Sun,175.0,"Delicate,Reserved,Soft/Quiet,Sparse","Bittersweet,Delicate,Dreamy,Elegant,Gentle,Intimate,Laid-Back/Mellow,Poignant,Refined,Relaxed,Reserved,Romantic,Sensual,Sentimental,Soft/Quiet,Soothing,Sparse,Warm","6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9","Jazz,Vocal","9,9","Affection/Fondness,Comfort,Dinner Ambiance,Late Night,Relaxation,Romantic Evening","8,8,9,9,9,9","American Popular Song,Vocal Jazz","9,9",0.239375,0.678125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032093528.mp3
MT0032157716,Q2,Geto Boys,Trigga Happy Nigga,227.0,"Hedonistic,Hostile,Irreverent,Malevolent,Rambunctious,Rebellious,Tense/Anxious,Uncompromising,Unsettling,Volatile","Brash,Dramatic,Hedonistic,Hostile,Intense,Irreverent,Malevolent,Rambunctious,Rebellious,Rollicking,Street-Smart,Swaggering,Tense/Anxious,Uncompromising,Unsettling,Volatile","7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9",Rap,9,"Guys Night Out,Hanging Out,Mischievous","9,9,9","Gangsta Rap,Golden Age,Hardcore Rap,Southern Rap","9,9,9,9",0.5462499999999999,0.328125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032157716.mp3
MT0032181833,Q1,Jan Delay,Feuer,219.0,"Provocative,Sexy,Sleazy","Boisterous,Bravado,Confident,Freewheeling,Provocative,Quirky,Rousing,Sexy,Sleazy,Street-Smart,Stylish","7,7,7,7,7,7,7,7,7,7,7","Pop/Rock,Rap,Reggae","10,10,7","Club,Cool & Cocky,Guys Night Out,Late Night,Mischievous,Partying,Playful","7,7,7,7,7,7,7","Contemporary Reggae,Dub,Funk","5,7,7",0.6125,0.55875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032181833.mp3
MT0032297238,Q2,Angelic Upstarts,When Will They Learn,177.0,"Angry,Angst-Ridden,Confrontational,Fierce,Gritty,Gutsy,Hostile,Outraged,Rebellious,Rowdy,Tense/Anxious,Urgent,Visceral,Volatile","Aggressive,Angry,Angst-Ridden,Confrontational,Fierce,Gritty,Gutsy,Hostile,Intense,Outraged,Rebellious,Rousing,Rowdy,Street-Smart,Tense/Anxious,Urgent,Visceral,Volatile","9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Cool & Cocky,Empowering,Freedom,Guys Night Out,Mischievous,Revolutionary","7,7,7,9,9,9","British Punk,Oi!,Punk,Punk/New Wave","8,9,9,9",0.58125,0.35,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032297238.mp3
MT0032332758,Q1,Monrose,Push Up on Me,243.0,"Sexual,Sexy,Sleazy","Boisterous,Celebratory,Energetic,Exuberant,Fun,Rousing,Sexual,Sexy,Sleazy,Stylish","7,7,7,7,7,7,7,7,7,7",Pop/Rock,9,"Club,Girls Night Out,Guys Night Out,Partying,Pool Party,TGIF","7,7,7,7,7,7","Contemporary Pop/Rock,Dance-Pop,Euro-Pop,Pop Idol,Teen Pop","5,7,7,9,9",0.725,0.705,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032332758.mp3
MT0032628164,Q4,Sufjan Stevens,We Three Kings,178.0,"Detached,Naive,Precious,Reverent,Spiritual,Uplifting","Ambitious,Amiable/Good-Natured,Delicate,Detached,Earnest,Gentle,Innocent,Laid-Back/Mellow,Naive,Organic,Playful,Precious,Quirky,Restrained,Reverent,Self-Conscious,Soothing,Spiritual,Sweet,Uplifting,Warm,Whimsical,Wistful","4,4,5,5,5,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,9,9,9","Folk,Pop/Rock","7,9","Christmas Party,Holidays","9,9","Alternative/Indie Rock,Chamber Pop,Indie Pop,Progressive Folk","7,7,9,9",0.35875,0.5787500000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032628164.mp3
MT0032651589,Q2,Black Child,Last of the Mohicans,264.0,"Harsh,Hedonistic,Rebellious,Tense/Anxious,Thuggish,Uncompromising","Brash,Confident,Confrontational,Dramatic,Harsh,Hedonistic,Intense,Passionate,Rebellious,Tense/Anxious,Thuggish,Uncompromising,Urgent","7,7,8,8,9,9,9,9,9,9,9,9,9",Rap,9,"Cool & Cocky,Freedom,Mischievous,Motivation","7,9,9,9","East Coast Rap,Gangsta Rap,Hardcore Rap","9,9,9",0.57875,0.35,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032651589.mp3
MT0032665811,Q2,Nuclear Assault,Critical Mass,0.0,"Angry,Harsh,Manic,Paranoid","Aggressive,Angry,Brash,Cathartic,Energetic,Fiery,Harsh,Intense,Manic,Menacing,Ominous,Paranoid,Rollicking,Tense/Anxious,Volatile","5,5,6,6,6,6,6,7,7,7,7,7,7,7,8",Pop/Rock,8,Night Driving,7,Heavy Metal,8,0.5449999999999999,0.27125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032665811.mp3
MT0032682675,Q4,John Lennon,You Are Here,246.0,"Amiable/Good-Natured,Confident,Earnest,Gentle,Innocent,Intimate,Organic,Reflective,Reverent,Self-Conscious,Soothing,Spiritual,Warm","Amiable/Good-Natured,Confident,Earnest,Gentle,Innocent,Intimate,Organic,Reflective,Reverent,Self-Conscious,Soothing,Spiritual,Warm","4,5,6,6,6,7,7,7,8,8,8,9,9",Pop/Rock,9,"Comfort,Freedom,Reflection,Relaxation","9,9,9,9","Album Rock,Contemporary Pop/Rock,Rock & Roll,Singer/Songwriter","5,6,7,9",0.36,0.7125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032682675.mp3
MT0032698237,Q4,George Winston,The Holly and the Ivy,292.0,"Delicate,Precious,Sparkling,Wintry","Boisterous,Bright,Delicate,Light,Lively,Precious,Sentimental,Soothing,Sparkling,Wintry","6,6,6,7,7,7,7,8,8,8","Holiday,New Age","5,8","Christmas Party,Reminiscing,Winter","7,7,7","Adult Alternative,Christmas,Contemporary Instrumental","5,8,8",0.33,0.68375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032698237.mp3
MT0032701682,Q1,Madonna,Burning Up,225.0,"Brash,Bright,Celebratory,Confident,Energetic,Fiery,Fun,Intense,Lively,Playful,Provocative,Rousing,Sexual,Sexy,Slick,Sparkling,Stylish,Urgent,Yearning","Brash,Bright,Celebratory,Confident,Energetic,Fiery,Fun,Intense,Lively,Playful,Provocative,Rousing,Sexual,Sexy,Slick,Sparkling,Stylish,Urgent,Yearning","3,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,9,9","Electronic,Pop/Rock","9,9","Celebration,Club,Cool & Cocky,Girls Night Out,In Love,Partying,Playful,Seduction,Sex,Summer,TGIF","9,9,9,9,9,9,9,9,9,9,9","Club/Dance,Contemporary Pop/Rock,Dance-Pop","9,9,9",0.60375,0.68375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032701682.mp3
MT0032723940,Q4,Lionel Richie,Still,310.0,"Gentle,Lush,Sensual,Soft/Quiet,Soothing,Theatrical,Wistful","Dramatic,Earnest,Gentle,Lush,Passionate,Reflective,Romantic,Sensual,Sentimental,Smooth,Soft/Quiet,Soothing,Theatrical,Wistful,Yearning","5,5,5,5,7,7,8,8,8,8,8,8,9,9,9",R&B,8,"Affection/Fondness,Comfort,Dinner Ambiance,Feeling Blue,Heartache,In Love,Introspection,Late Night,Long Walk,Loss/Grief,New Love,Rainy Day,Reflection,Reminiscing,Romantic Evening,Slow Dance,Solitude,Stay in Bed","5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,9","Quiet Storm,Smooth Soul,Soul,Urban","5,8,8,8",0.27125,0.75625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032723940.mp3
MT0032757175,Q3,Linda Ronstadt,Maybe I'm Right,185.0,"Lonely,Sad,Serious","Lonely,Sad,Serious,Yearning","5,5,5,5","Country,Pop/Rock","5,5","Disappointment,Goodbyes,Jealousy,Loneliness,Pain,Separation","5,5,5,5,5,5","Adult Contemporary,Country-Pop,Singer/Songwriter","5,5,5",0.38125,0.20875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0032757175.mp3
MT0032760813,Q4,The Guess Who,These Eyes,254.0,"Bittersweet,Gentle,Intimate,Laid-Back/Mellow,Lush,Poignant,Reflective,Romantic,Sentimental,Warm,Wistful","Bittersweet,Gentle,Intimate,Laid-Back/Mellow,Lush,Poignant,Reflective,Romantic,Sentimental,Warm,Wistful","5,7,7,7,8,8,8,8,9,9,9","Pop/Rock,R&B","4,7","At the Office,Breakup,Comfort,Day Driving,Heartache,Rainy Day,Reflection,Regret","5,9,9,9,9,9,9,9","Album Rock,Blue-Eyed Soul,Contemporary Pop/Rock,Soul","4,4,7,7",0.341875,0.6975,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032760813.mp3
MT0032768117,Q4,Gregory Isaacs,Loving Pauper,226.0,"Confident,Earnest,Hypnotic,Intimate,Passionate,Poignant,Romantic,Sensual,Smooth,Sweet,Warm,Wistful","Ambitious,Confident,Earnest,Hypnotic,Intimate,Passionate,Poignant,Romantic,Sensual,Smooth,Sweet,Warm,Wistful","6,6,6,6,6,7,7,7,7,7,7,7,8",Reggae,7,"In Love,New Love,Romantic Evening","7,7,8",Lovers Rock,7,0.3924999999999999,0.7775,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032768117.mp3
MT0032768122,Q1,King Pleasure,Twisted,161.0,"Joyous,Whimsical,Witty","Boisterous,Carefree,Cheerful,Confident,Elegant,Energetic,Exuberant,Freewheeling,Fun,Joyous,Lively,Playful,Rousing,Sophisticated,Stylish,Whimsical,Witty","6,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9",Jazz,9,"Picnic,Small Gathering","7,9","Vocal Jazz,Vocalese","8,9",0.58125,0.78125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032768122.mp3
MT0032778604,Q4,Horace Andy,You Are My Angel,,"Bittersweet,Brooding,Delicate,Dreamy,Earthy,Ethereal,Hypnotic,Nocturnal,Organic","Bittersweet,Brooding,Delicate,Dreamy,Earthy,Ethereal,Hypnotic,Nocturnal,Organic","5,6,6,7,7,7,8,8,8",Reggae,8,"In Love,Late Night","5,5","Dub,Lovers Rock,Roots Reggae,Smooth Reggae","6,8,8,8",0.358125,0.5525,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0032778604.mp3
MT0032782452,Q1,A Tribe Called Quest,Da Booty,200.0,"Boisterous,Brash,Celebratory,Energetic,Fiery,Provocative,Sexual,Witty","Boisterous,Brash,Celebratory,Confident,Dramatic,Energetic,Fiery,Freewheeling,Provocative,Rousing,Sexual,Warm,Witty","6,6,7,7,7,7,7,8,8,8,9,9,9",Rap,9,"Freedom,Motivation","7,8","Alternative Rap,East Coast Rap,Jazz-Rap","9,9,9",0.596875,0.64625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032782452.mp3
MT0032892262,Q1,Rihanna,Let Me,236.0,"Hypnotic,Sensual,Sexy","Brash,Confident,Hypnotic,Lively,Passionate,Sensual,Sexy,Slick,Street-Smart,Stylish,Yearning","6,6,6,6,7,7,7,7,7,8,8","Pop/Rock,R&B,Reggae","5,9,9","Girls Night Out,Seduction,Sex","5,8,8","Dance-Pop,Reggae-Pop,Urban","5,9,9",0.66875,0.8,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0032892262.mp3
MT0032957418,Q2,C-Rayz Walz,Still Grimey,258.0,"Cold,Menacing,Paranoid,Uncompromising,Volatile","Aggressive,Bravado,Cold,Confident,Confrontational,Intense,Menacing,Nocturnal,Paranoid,Rambunctious,Street-Smart,Uncompromising,Volatile","6,7,7,7,7,7,7,7,7,7,7,8,8",Rap,9,"Late Night,Motivation,Revolutionary","7,7,7","East Coast Rap,Hardcore Rap","9,9",0.51125,0.30625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0032957418.mp3
MT0033061162,Q4,The Kinks,Animal Farm [Mono Version],180.0,"Nostalgic,Precious,Quirky,Springlike,Whimsical,Witty,Wry","Bright,Cheerful,Light,Literate,Lively,Nostalgic,Precious,Quirky,Rollicking,Rousing,Springlike,Whimsical,Witty,Wry,Yearning","6,7,9,9,9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Day Driving,Hanging Out,Playful,The Great Outdoors","9,9,9,9","British Invasion,Contemporary Pop/Rock","9,9",0.42125,0.71,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0033061162.mp3
MT0033097471,Q2,DMZ,It's Murda,,"Fiery,Harsh,Intense,Menacing,Rebellious,Tense/Anxious,Thuggish,Uncompromising,Urgent,Volatile","Aggressive,Brash,Confident,Dramatic,Fiery,Harsh,Intense,Menacing,Passionate,Rebellious,Tense/Anxious,Thuggish,Uncompromising,Urgent,Volatile","7,7,7,7,8,8,9,9,9,9,9,9,9,9,9",Rap,9,"Cool & Cocky,Freedom,Motivation","9,9,9","East Coast Rap,Gangsta Rap,Hardcore Rap","9,9,9",0.579375,0.3556249999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0033097471.mp3
MT0033126079,Q3,The Fall,"Chicago, Now!",359.0,"Autumnal,Bitter,Bleak,Cerebral,Detached,Druggy,Enigmatic,Lazy,Meandering,Snide,Sprawling,Trippy,Weary","Autumnal,Bitter,Bleak,Cerebral,Detached,Druggy,Enigmatic,Hypnotic,Lazy,Literate,Meandering,Restrained,Snide,Sprawling,Trippy,Weary","5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7",Pop/Rock,7,"Hanging Out,Maverick,The Creative Side","7,7,7","Alternative Pop/Rock,Alternative/Indie Rock,College Rock,Indie Rock","6,7,7,7",0.325,0.32875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0033126079.mp3
MT0033155511,Q2,Revolting Cocks,Dirt,307.0,"Outrageous,Sexual,Sleazy","Aggressive,Brash,Detached,Gritty,Intense,Menacing,Outrageous,Rousing,Rowdy,Sexual,Sleazy","3,5,5,6,6,6,7,7,8,8,9","Electronic,Pop/Rock","8,8",Seduction,8,"Alternative/Indie Rock,Industrial,Industrial Dance","8,8,8",0.58,0.39875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0033155511.mp3
MT0033159895,Q3,Bobby Bare,What Am I Gonna Do,0.0,"Angst-Ridden,Detached,Greasy,Lazy,Rustic,Weary","Angst-Ridden,Bittersweet,Brooding,Detached,Dramatic,Earnest,Earthy,Gentle,Greasy,Intimate,Lazy,Melancholy,Poignant,Reflective,Reserved,Rustic,Searching,Sentimental,Tense/Anxious,Weary,Yearning","5,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,9",Country,9,"Feeling Blue,Reflection,Solitude","9,9,9","Country-Folk,Nashville Sound/Countrypolitan,Progressive Country,Traditional Country","4,5,6,9",0.378125,0.296875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0033159895.mp3
MT0033177286,Q3,Anthony B,Next Door,272.0,"Acerbic,Bitter,Brittle,Cynical/Sarcastic,Snide","Acerbic,Bitter,Brittle,Cynical/Sarcastic,Lively,Plaintive,Rambunctious,Snide","5,5,6,6,6,7,7,7",Reggae,9,"Breakup,D-I-V-O-R-C-E,Heartache","5,6,7",Dancehall,9,0.4549999999999999,0.32875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0033177286.mp3
MT0033226848,Q3,Sneaker Pimps,Empathy,222.0,"Gloomy,Mystical,Sad","Brooding,Gloomy,Mystical,Quirky,Sad,Yearning","5,5,5,5,7,7",Electronic,7,"Awareness,Despair,Fantasy,Feeling Blue","5,5,5,5",Trip-Hop,7,0.31125,0.26875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0033226848.mp3
MT0033252621,Q2,Paris,Scarface Groove,276.0,"Acerbic,Angry,Confrontational,Hostile,Intense,Menacing,Ominous,Outraged,Provocative,Rebellious,Tense/Anxious,Uncompromising,Urgent","Acerbic,Angry,Brash,Confident,Confrontational,Dramatic,Hostile,Intense,Menacing,Ominous,Outraged,Poignant,Provocative,Rebellious,Street-Smart,Swaggering,Tense/Anxious,Uncompromising,Urgent","7,7,7,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9",Rap,9,"Empowering,Motivation,Night Driving,Politics/Society,Revolutionary","9,9,9,9,9","Golden Age,Hardcore Rap,Political Rap,West Coast Rap","9,9,9,9",0.585,0.3556249999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0033252621.mp3
MT0033258989,Q4,Chris Brown,Young Love,218.0,"Bright,Carefree,Delicate,Dramatic,Dreamy,Elegant,Gentle,Light,Lively,Refined,Relaxed,Slick,Smooth,Stylish,Sweet,Warm","Bright,Carefree,Delicate,Dramatic,Dreamy,Elegant,Gentle,Light,Lively,Refined,Relaxed,Slick,Smooth,Stylish,Sweet,Warm","7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9",R&B,9,"In Love,New Love,Romantic Evening,Seduction","7,9,9,9",Urban,9,0.3931249999999999,0.74,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0033258989.mp3
MT0033262547,Q4,John Denver,"Take Me Home, Country Roads",0.0,"Amiable/Good-Natured,Carefree,Gentle,Innocent,Laid-Back/Mellow,Light,Reflective,Relaxed,Searching,Sentimental,Wistful,Yearning","Amiable/Good-Natured,Carefree,Gentle,Innocent,Laid-Back/Mellow,Light,Reflective,Relaxed,Searching,Sentimental,Wistful,Yearning","9,9,9,9,9,9,9,9,9,9,9,9","Country,Pop/Rock","9,9","Affection/Fondness,Comfort,Reminiscing,Road Trip","9,9,9,9","Country-Folk,Country-Pop,Folk-Rock,Psychedelic/Garage,Singer/Songwriter,Soft Rock","9,9,9,9,9,9",0.284375,0.7112499999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0033262547.mp3
MT0033287096,Q2,Proletariat,Allegiance,99.0,"Angry,Fierce,Harsh","Aggressive,Angry,Cathartic,Confrontational,Fierce,Harsh,Intense,Irreverent,Menacing,Provocative,Rebellious,Street-Smart,Uncompromising,Urgent","5,6,6,6,7,7,7,8,8,8,9,9,9,9",Pop/Rock,9,"Freedom,Guys Night Out,Mischievous,Revolutionary","9,9,9,9","Hardcore Punk,Punk/New Wave","9,9",0.5875,0.305,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0033287096.mp3
MT0033293296,Q1,Nick Lowe & His Cowboy Outfit,Maureen,0.0,"Bright,Celebratory,Cheerful,Exciting,Freewheeling,Fun,Irreverent,Joyous,Lively,Playful,Rollicking,Rousing,Summery,Swaggering,Witty","Bright,Celebratory,Cheerful,Exciting,Freewheeling,Fun,Irreverent,Joyous,Lively,Playful,Rollicking,Rousing,Summery,Swaggering,Witty","6,7,7,9,9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"At the Beach,Cool & Cocky,Day Driving,Drinking,Guys Night Out,Hanging Out,Night Driving,Partying,Playful,Road Trip,Summer,TGIF","9,9,9,9,9,9,9,9,9,9,9,9","Contemporary Pop/Rock,Country-Rock,Pub Rock,Rock & Roll,Roots Rock,Singer/Songwriter","5,9,9,9,9,9",0.61125,0.80625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0033293296.mp3
